localhost:模板 zhangyuehui$ inkscape -S 1-1~1-1.6.ai 
path4698,734.27,1596.943,283.464,311.811
path4706,748.724,1605.29,255.576,26.65
path4710,748.91,1607.85,255.39,24.09
path5066,734.27,1596.943,283.464,311.811
path5574,375.303,1625.29,283.465,283.464
image5582,0,0,1,1
image5592,0,0,1,1
path5602,603.461,1860.307,55.307,48.447
image5612,0,0,1,1
path5620,375.303,1625.291,283.465,283.464
path5628,389.757,1637.32,255.581,26.65
path5632,389.943,1639.88,255.395,24.09
path5988,375.303,1625.291,283.465,283.464
g10,500.40399,179.4201,3179.7706,604.72532
g12,3302.2199,179.42143,377.95466,604.72398
g14,3302.2199,179.42143,377.95466,604.72398
g20,3239.301,155.68428,526.70399,647.9638
g22,3239.301,155.68428,526.70399,647.9638
image28,3239.301,155.68428,526.70399,647.9638
g30,3610.7928,242.83343,67.180398,22.211866
g32,3610.7928,242.83343,67.180398,22.211866
g38,3610.7928,242.83299,67.18164,22.212307
g40,3610.7928,242.83299,67.18164,22.212307
image46,3610.7928,242.83299,67.18164,22.212307
path48,3606.9972,179.42143,73.177332,65.569332
g50,3605.3215,179.42143,74.851731,65.568532
g52,3605.3215,179.42143,74.851731,65.568532
g58,3605.3215,174.1768,76.478218,70.813165
g60,3605.3215,174.1768,76.478218,70.813165
image66,3605.3215,174.1768,76.478218,70.813165
g68,3316.0943,737.33355,345.90386,36.053199
g70,3316.0943,737.33355,345.90386,36.053199
g76,3316.0943,737.33355,345.90386,36.053199
g418,3316.0943,737.33355,345.90386,36.053199
g416,3316.0943,737.33355,345.90386,36.053199
g266,3316.3469,737.33355,345.65132,32.599866
g264,3316.3469,737.33355,345.65132,32.599866
g262,3316.3469,737.33355,345.65132,32.599866
g92,3538.7616,762.79462,7.4146665,6.9599998
path90,3538.7616,762.79462,7.4146665,6.9599998
g96,3557.1496,762.79462,6.6679998,6.9599998
path94,3557.1496,762.79462,6.6679998,6.9599998
g100,3573.203,762.79462,11.929333,6.9599998
path98,3573.203,762.79462,11.929333,6.9599998
g104,3599.499,762.79448,8.4493331,6.9599998
path102,3599.499,762.79448,8.4493331,6.9599998
g108,3616.2984,762.64208,8.7573331,7.2933332
path106,3616.2984,762.64208,8.7573331,7.2933332
g112,3634.4612,762.80035,7.7306665,6.9586665
path110,3634.4612,762.80035,7.7306665,6.9586665
g116,3651.3332,762.79462,7.8986665,6.9599998
path114,3651.3332,762.79462,7.8986665,6.9599998
g120,3316.6114,737.42408,25.423999,21.858666
path118,3316.6114,737.42408,25.423999,21.858666
g124,3389.3292,737.42408,23.297333,21.858666
path122,3389.3292,737.42408,23.297333,21.858666
g128,3463.7892,737.42408,17.84,21.858666
path126,3463.7892,737.42408,17.84,21.858666
g132,3502.5038,737.42408,16.217333,21.858666
path130,3502.5038,737.42408,16.217333,21.858666
g136,3538.7666,737.42408,16.222666,21.858666
path134,3538.7666,737.42408,16.222666,21.858666
g140,3575.255,737.42408,2.6826666,21.858666
path138,3575.255,737.42408,2.6826666,21.858666
g144,3600.5052,737.42408,19.837333,21.858666
path142,3600.5052,737.42408,19.837333,21.858666
g148,3640.9792,737.42408,17.842666,21.858666
path146,3640.9792,737.42408,17.842666,21.858666
g152,3356.4083,737.42475,22.595999,21.857333
path150,3356.4083,737.42475,22.595999,21.857333
g156,3426.882,737.42368,19.201333,21.858666
path154,3426.882,737.42368,19.201333,21.858666
g160,3659.3662,737.33355,2.6319999,2.5813333
path158,3659.3662,737.33355,2.6319999,2.5813333
g164,3378.684,761.25875,2.0626666,2.0639999
path162,3378.684,761.25875,2.0626666,2.0639999
g168,3316.3469,762.09675,13.809333,5.1493332
path166,3316.3469,762.09675,13.809333,5.1493332
g172,3340.8227,762.09688,12.741333,1.9346666
path170,3340.8227,762.09688,12.741333,1.9346666
g176,3340.2756,763.77435,13.725333,3.1053333
path174,3340.2756,763.77435,13.725333,3.1053333
g180,3349.1476,765.42048,2.5839999,0.90840269
path178,3349.1476,765.42048,2.5839999,0.90840269
g184,3364.518,762.09662,13.329333,4.4533332
path182,3364.518,762.09662,13.329333,4.4533332
g188,3365.657,763.41452,2.2946666,0.83649998
path186,3365.657,763.41452,2.2946666,0.83649998
g192,3364.5939,764.69235,13.801333,2.4439999
path190,3364.5939,764.69235,13.801333,2.4439999
g196,3364.5571,767.69518,2.6253333,1.153573
path194,3364.5571,767.69518,2.6253333,1.153573
g200,3372.076,767.72616,3.0373333,1.159784
path198,3372.076,767.72616,3.0373333,1.159784
g204,3374.7856,767.72208,3.6106666,1.6026666
path202,3374.7856,767.72208,3.6106666,1.6026666
g208,3375.8447,768.48027,1.4533333,0.38795773
path206,3375.8447,768.48027,1.4533333,0.38795773
g212,3366.6376,767.90582,4.4959999,1.42
path210,3366.6376,767.90582,4.4959999,1.42
g216,3372.2207,768.96062,2.8586666,0.29199999
path214,3372.2207,768.96062,2.8586666,0.29199999
g220,3364.5572,768.96128,2.4426666,0.25733333
path218,3364.5572,768.96128,2.4426666,0.25733333
g224,3434.845,765.92195,3.8119999,3.4026666
path222,3434.845,765.92195,3.8119999,3.4026666
g228,3443.4235,765.82808,3.8946666,3.4973332
path226,3443.4235,765.82808,3.8946666,3.4973332
path230,3452.6012,765.84808,2.8039999,3.4826666
g234,3460.6951,765.92195,3.8146666,3.4026666
path232,3460.6951,765.92195,3.8146666,3.4026666
g238,3469.5379,766.28462,3.3679999,3.0399999
path236,3469.5379,766.28462,3.3679999,3.0399999
g242,3477.9735,765.94022,3.7266666,3.3853332
path240,3477.9735,765.94022,3.7266666,3.3853332
g246,3388.2824,765.92195,3.8119999,3.4026666
path244,3388.2824,765.92195,3.8119999,3.4026666
g250,3396.6292,765.82808,3.8973332,3.4973332
path248,3396.6292,765.82808,3.8973332,3.4973332
path252,3405.5746,765.84808,2.8026666,3.4826666
g256,3413.8202,765.88502,3.0719999,3.4399999
path254,3413.8202,765.88502,3.0719999,3.4399999
g260,3421.8334,766.08995,3.8213332,3.2351057
path258,3421.8334,766.08995,3.8213332,3.2351057
g270,3354.0032,771.48088,0.48799999,1.912
path268,3354.0032,771.48088,0.48799999,1.912
g274,3354.649,771.50128,0.96399998,1.4853333
path272,3354.649,771.50128,0.96399998,1.4853333
g278,3355.7896,771.50128,0.96399998,1.4853333
path276,3355.7896,771.50128,0.96399998,1.4853333
g282,3356.9668,771.48088,0.48666665,1.912
path280,3356.9668,771.48088,0.48666665,1.912
g286,3357.6574,771.55102,1.776,1.6
path284,3357.6574,771.55102,1.776,1.6
g290,3359.6447,771.42182,1.908,1.852
path288,3359.6447,771.42182,1.908,1.852
g294,3361.6648,771.39035,1.9,1.9186666
path292,3361.6648,771.39035,1.9,1.9186666
g298,3363.7772,771.40822,1.8466666,1.9013333
path296,3363.7772,771.40822,1.8466666,1.9013333
g302,3365.8143,771.65195,0.95466664,1.4853333
path300,3365.8143,771.65195,0.95466664,1.4853333
g306,3366.966,771.67462,0.94799998,1.4386666
path304,3366.966,771.67462,0.94799998,1.4386666
path308,3368.0719,772.49475,0.55599999,0.18266666
g312,3368.7004,771.65688,1.344,1.456
path310,3368.7004,771.65688,1.344,1.456
g316,3370.2095,771.65688,1.212,1.456
path314,3370.2095,771.65688,1.212,1.456
path318,3371.4892,772.49475,0.55466665,0.18266666
g322,3372.1944,771.65195,0.95599998,1.4853333
path320,3372.1944,771.65195,0.95599998,1.4853333
g326,3373.3351,771.65195,0.95466664,1.4853333
path324,3373.3351,771.65195,0.95466664,1.4853333
g330,3374.6123,771.65155,0.53866665,1.4613333
path328,3374.6123,771.65155,0.53866665,1.4613333
g334,3375.6067,771.65128,0.96933331,1.4853333
path332,3375.6067,771.65128,0.96933331,1.4853333
g338,3376.7691,771.48768,1.832,1.8253333
path336,3376.7691,771.48768,1.832,1.8253333
g342,3316.0943,771.40408,1.9013333,1.8933333
path340,3316.0943,771.40408,1.9013333,1.8933333
g346,3318.2053,771.43795,1.7626666,1.7786666
path344,3318.2053,771.43795,1.7626666,1.7786666
g350,3320.2218,771.39995,1.8466666,1.8786666
path348,3320.2218,771.39995,1.8466666,1.8786666
g354,3322.2187,771.39875,1.956,1.9173333
path352,3322.2187,771.39875,1.956,1.9173333
path356,3324.2733,771.41608,1.8173333,1.9266666
path358,3326.3786,771.40408,1.8733333,1.8866666
path360,3328.4199,771.39875,1.7893333,1.9026666
g364,3330.4703,771.41608,1.9146666,1.8813333
path362,3330.4703,771.41608,1.9146666,1.8813333
g368,3332.5367,771.38675,1.8946666,1.9344367
path366,3332.5367,771.38675,1.8946666,1.9344367
path370,3335.2172,772.45742,0.23866666,0.68799998
g374,3336.4603,771.63888,0.96799998,1.488
path372,3336.4603,771.63888,0.96799998,1.488
g378,3337.6054,771.63822,0.95733331,1.488
path376,3337.6054,771.63822,0.95733331,1.488
g382,3338.746,771.63822,0.95599998,1.488
path380,3338.746,771.63822,0.95599998,1.488
path384,3339.8652,772.48408,0.55466665,0.18
g388,3340.5671,771.63888,0.96799998,1.488
path386,3340.5671,771.63888,0.96799998,1.488
g392,3341.6853,771.63795,0.97219494,1.464
path390,3341.6853,771.63795,0.97219494,1.464
g396,3342.8515,771.63822,0.95733331,1.488
path394,3342.8515,771.63822,0.95733331,1.488
path398,3343.9719,772.48408,0.55333332,0.18
g402,3344.677,771.63782,0.95999998,1.4893333
path400,3344.677,771.63782,0.95999998,1.4893333
g406,3345.8144,771.63888,0.96799998,1.488
path404,3345.8144,771.63888,0.96799998,1.488
g410,3346.9699,771.66288,0.94933331,1.4386666
path408,3346.9699,771.66288,0.94933331,1.4386666
g414,3348.0992,771.63808,0.96399998,1.488
path412,3348.0992,771.63808,0.96399998,1.488
g420,3538.2343,762.31808,7.4146665,6.9599998
path422,3538.2343,762.31808,7.4146665,6.9599998
g424,3556.6223,762.31808,6.6679998,6.9599998
path426,3556.6223,762.31808,6.6679998,6.9599998
g428,3572.6756,762.31808,11.929333,6.9599998
path430,3572.6756,762.31808,11.929333,6.9599998
g432,3598.9716,762.31848,8.4493331,6.9599998
path434,3598.9716,762.31848,8.4493331,6.9599998
g436,3315.5659,675.80288,345.90492,97.113464
g438,3315.5659,675.80288,345.90492,97.113464
g444,3615.7698,762.16555,8.7586664,7.2946665
path446,3615.7698,762.16555,8.7586664,7.2946665
g448,3633.9339,762.32515,7.7293331,6.9573332
path450,3633.9339,762.32515,7.7293331,6.9573332
g452,3650.8059,762.31808,7.8986665,6.9599998
path454,3650.8059,762.31808,7.8986665,6.9599998
g456,3316.0839,736.94755,25.423999,21.858666
path458,3316.0839,736.94755,25.423999,21.858666
g460,3388.8019,736.94755,23.295999,21.858666
path462,3388.8019,736.94755,23.295999,21.858666
g464,3463.2619,736.94755,17.84,21.858666
path466,3463.2619,736.94755,17.84,21.858666
g468,3501.9751,736.94755,16.217333,21.858666
path470,3501.9751,736.94755,16.217333,21.858666
g472,3538.2392,736.94755,16.222666,21.858666
path474,3538.2392,736.94755,16.222666,21.858666
g476,3574.7276,736.94755,2.6826666,21.858666
path478,3574.7276,736.94755,2.6826666,21.858666
g480,3599.9779,736.94755,19.837333,21.858666
path482,3599.9779,736.94755,19.837333,21.858666
g484,3640.4519,736.94755,17.842666,21.858666
path486,3640.4519,736.94755,17.842666,21.858666
g488,3355.881,736.94755,22.594666,21.858666
path490,3355.881,736.94755,22.594666,21.858666
g492,3426.3534,736.94702,19.202666,21.858666
path494,3426.3534,736.94702,19.202666,21.858666
g496,3658.8388,736.85702,2.6319999,2.5813333
path498,3658.8388,736.85702,2.6319999,2.5813333
g500,3378.1567,760.78222,2.0639999,2.0639999
path502,3378.1567,760.78222,2.0639999,2.0639999
g504,3315.8194,761.62155,13.809333,5.1479999
path506,3315.8194,761.62155,13.809333,5.1479999
g508,3340.2954,761.62155,12.741333,1.9333333
path510,3340.2954,761.62155,12.741333,1.9333333
g512,3339.7483,763.29782,13.725333,3.1066666
path514,3339.7483,763.29782,13.725333,3.1066666
g516,3348.619,764.94453,2.5853333,0.90914834
path518,3348.619,764.94453,2.5853333,0.90914834
g520,3363.9907,761.62142,13.330666,4.4533332
path522,3363.9907,761.62142,13.330666,4.4533332
g524,3365.1283,762.93916,2.2959999,0.83518749
path526,3365.1283,762.93916,2.2959999,0.83518749
g528,3364.0666,764.21715,13.801333,2.4426666
path530,3364.0666,764.21715,13.801333,2.4426666
g532,3364.0299,767.21984,2.6266666,1.1522396
path534,3364.0299,767.21984,2.6266666,1.1522396
g536,3371.5487,767.25016,3.0373333,1.1611173
path538,3371.5487,767.25016,3.0373333,1.1611173
g540,3374.257,767.24675,3.6119999,1.6026666
path542,3374.257,767.24675,3.6119999,1.6026666
g544,3375.3174,768.00412,1.4533333,0.38822725
path546,3375.3174,768.00412,1.4533333,0.38822725
g548,3366.1103,767.42928,4.4959999,1.42
path550,3366.1103,767.42928,4.4959999,1.42
g552,3371.6934,768.48408,2.8586666,0.29333333
path554,3371.6934,768.48408,2.8586666,0.29333333
g556,3364.0299,768.48462,2.4426666,0.25866666
path558,3364.0299,768.48462,2.4426666,0.25866666
g560,3434.3176,765.44528,3.8119999,3.4039999
path562,3434.3176,765.44528,3.8119999,3.4039999
g564,3442.8962,765.35155,3.8946666,3.4986666
path566,3442.8962,765.35155,3.8946666,3.4986666
path568,3452.0559,765.37075,2.8106666,3.4813332
g570,3460.1678,765.44528,3.8146666,3.4039999
path572,3460.1678,765.44528,3.8146666,3.4039999
g574,3469.0106,765.80875,3.3679999,3.0413333
path576,3469.0106,765.80875,3.3679999,3.0413333
g578,3477.4462,765.46502,3.7266666,3.3853332
path580,3477.4462,765.46502,3.7266666,3.3853332
g582,3387.7551,765.44528,3.8119999,3.4039999
path584,3387.7551,765.44528,3.8119999,3.4039999
g586,3396.1019,765.35155,3.8973332,3.4986666
path588,3396.1019,765.35155,3.8973332,3.4986666
path590,3405.0426,765.37075,2.8066666,3.4813332
g592,3413.2942,765.40982,3.0706666,3.4399999
path594,3413.2942,765.40982,3.0706666,3.4399999
g596,3421.306,765.61462,3.8213332,3.2347775
path598,3421.306,765.61462,3.8213332,3.2347775
g600,3353.4772,771.00435,0.48533332,1.912
path602,3353.4772,771.00435,0.48533332,1.912
g604,3354.1216,771.02475,0.96533331,1.4853333
path606,3354.1216,771.02475,0.96533331,1.4853333
g608,3355.2623,771.02475,0.96399998,1.4853333
path610,3355.2623,771.02475,0.96399998,1.4853333
g612,3356.4395,771.00435,0.48666665,1.912
path614,3356.4395,771.00435,0.48666665,1.912
g616,3357.13,771.07448,1.776,1.6
path618,3357.13,771.07448,1.776,1.6
g620,3359.1174,770.94515,1.908,1.852
path622,3359.1174,770.94515,1.908,1.852
g624,3361.1388,770.91515,1.8986666,1.9173333
path626,3361.1388,770.91515,1.8986666,1.9173333
g628,3363.2499,770.93302,1.8466666,1.9
path630,3363.2499,770.93302,1.8466666,1.9
g632,3365.2868,771.17542,0.95466664,1.4866666
path634,3365.2868,771.17542,0.95466664,1.4866666
g636,3366.4387,771.19808,0.94799998,1.44
path638,3366.4387,771.19808,0.94799998,1.44
path640,3367.5439,772.01875,0.55599999,0.18133333
g642,3368.1731,771.18168,1.344,1.456
path644,3368.1731,771.18168,1.344,1.456
g646,3369.6835,771.18168,1.2106666,1.456
path648,3369.6835,771.18168,1.2106666,1.456
path650,3370.9626,772.01875,0.55466665,0.18133333
g652,3371.6671,771.17542,0.95599998,1.4866666
path654,3371.6671,771.17542,0.95599998,1.4866666
g656,3372.8076,771.17542,0.95466664,1.4866666
path658,3372.8076,771.17542,0.95466664,1.4866666
g660,3374.085,771.17502,0.53866665,1.4626666
path662,3374.085,771.17502,0.53866665,1.4626666
g664,3375.0794,771.17475,0.96933331,1.4866666
path666,3375.0794,771.17475,0.96933331,1.4866666
g668,3376.2418,771.01248,1.832,1.8253333
path670,3376.2418,771.01248,1.832,1.8253333
g672,3315.5669,770.92675,1.9026666,1.8946666
path674,3315.5669,770.92675,1.9026666,1.8946666
g676,3317.6779,770.96142,1.7626666,1.7786666
path678,3317.6779,770.96142,1.7626666,1.7786666
g680,3319.6945,770.92342,1.8466666,1.8786666
path682,3319.6945,770.92342,1.8466666,1.8786666
g684,3321.6914,770.92222,1.956,1.9186666
path686,3321.6914,770.92222,1.956,1.9186666
path688,3323.7519,770.93875,1.8,1.9293333
path690,3325.8533,770.92808,1.872,1.888
path692,3327.8933,770.92275,1.7893333,1.904
g694,3329.943,770.94088,1.9146666,1.8813333
path696,3329.943,770.94088,1.9146666,1.8813333
g698,3332.0107,770.91008,1.8933333,1.9348698
path700,3332.0107,770.91008,1.8933333,1.9348698
path702,3334.6906,771.98142,0.23999999,0.68799998
g704,3335.9343,771.16222,0.96666664,1.488
path706,3335.9343,771.16222,0.96666664,1.488
g708,3337.078,771.16168,0.95599998,1.4893333
path710,3337.078,771.16168,0.95599998,1.4893333
g712,3338.2187,771.16168,0.95599998,1.4893333
path714,3338.2187,771.16168,0.95599998,1.4893333
path716,3339.3386,772.00942,0.55333332,0.17866666
g718,3340.0398,771.16222,0.96799998,1.488
path720,3340.0398,771.16222,0.96799998,1.488
g722,3341.158,771.16142,0.97219494,1.464
path724,3341.158,771.16142,0.97219494,1.464
g726,3342.324,771.16168,0.95733331,1.4893333
path728,3342.324,771.16168,0.95733331,1.4893333
path730,3343.4439,772.00942,0.55466665,0.17866666
g732,3344.1496,771.16128,0.95999998,1.4893333
path734,3344.1496,771.16128,0.95999998,1.4893333
g736,3345.2871,771.16222,0.96799998,1.488
path738,3345.2871,771.16222,0.96799998,1.488
g740,3346.4426,771.18702,0.94933331,1.4386666
path742,3346.4426,771.18702,0.94933331,1.4386666
g744,3347.5719,771.16155,0.96399998,1.4893333
path746,3347.5719,771.16155,0.96399998,1.4893333
g748,3315.5659,675.80288,111.772,44.133332
path750,3315.5659,675.80288,111.772,44.133332
g752,3322.1573,721.52955,38.119999,6.7813332
path754,3322.1573,721.52955,38.119999,6.7813332
g756,3321.9573,721.32955,38.520038,7.1813542
path758,3321.9573,721.32955,38.520038,7.1813542
g760,3360.7758,721.52942,12.674666,6.7839998
path762,3360.7758,721.52942,12.674666,6.7839998
g764,3370.3017,727.25289,6.6070527,4.875895
path766,3370.3017,727.25289,6.6070527,4.875895
g768,3370.1684,727.24498,7.2290877,5.5253819
path770,3370.1684,727.24498,7.2290877,5.5253819
g772,3324.5885,722.70422,3.9199999,4.2653332
path774,3324.5885,722.70422,3.9199999,4.2653332
g776,3329.6005,722.74688,3.9026666,4.0266666
path778,3329.6005,722.74688,3.9026666,4.0266666
g780,3334.4851,722.73435,4.1559999,4.1613332
path782,3334.4851,722.73435,4.1559999,4.1613332
g784,3339.3935,722.74848,4.0733332,4.2626666
path786,3339.3935,722.74848,4.0733332,4.2626666
g788,3344.37,722.71368,4.3039999,4.3146666
path790,3344.37,722.71368,4.3039999,4.3146666
g792,3349.5068,722.72222,3.9306666,4.2973332
path794,3349.5068,722.72222,3.9306666,4.2973332
g796,3354.5323,722.66288,4.0893332,4.2679999
path798,3354.5323,722.66288,4.0893332,4.2679999
g800,3362.4312,722.64955,4.2373332,4.3079999
path802,3362.4312,722.64955,4.2373332,4.3079999
g804,3367.6003,722.61928,3.8519999,4.3533332
path806,3367.6003,722.61928,3.8519999,4.3533332
path808,3333.1773,680.45208,4.8746665,1.836
g810,3321.7766,680.02582,16.646666,16.424
path812,3321.7766,680.02582,16.646666,16.424
g814,3340.2311,680.06195,6.2479998,16.388
path816,3340.2311,680.06195,6.2479998,16.388
path818,3346.8679,680.10008,9.8079998,16.349333
g820,3377.1158,680.11875,3.8733332,4.1973332
path822,3377.1158,680.11875,3.8733332,4.1973332
g824,3377.1522,684.85502,3.9493332,4.3079999
path826,3377.1522,684.85502,3.9493332,4.3079999
g828,3377.2268,689.73755,3.6879999,6.7119998
path830,3377.2268,689.73755,3.6879999,6.7119998
path832,3381.3212,680.11875,6.0079998,16.330666
path834,3387.0799,680.28542,6.5599998,16.164
path836,3395.7932,680.17608,5.9586665,16.22
g838,3401.7516,680.12062,10.590666,16.329333
path840,3401.7516,680.12062,10.590666,16.329333
g842,3358.0435,680.24715,18.166666,16.202666
path844,3358.0435,680.24715,18.166666,16.202666
g846,3321.9937,702.94075,5.7013332,5.6719999
path848,3321.9937,702.94075,5.7013332,5.6719999
g850,3328.4317,702.92235,5.3293332,5.6533332
path852,3328.4317,702.92235,5.3293332,5.6533332
path854,3334.3746,702.97875,5.3746665,5.6213332
g856,3340.5471,703.08408,5.6093332,5.3173332
path858,3340.5471,703.08408,5.6093332,5.3173332
g860,3346.7564,707.17915,1.1733333,1.5386666
path862,3346.7564,707.17915,1.1733333,1.5386666
path864,3352.9412,703.18942,5.4919999,5.4226665
g866,3358.965,703.02768,5.6026665,5.5906665
path868,3358.965,703.02768,5.6026665,5.5906665
path870,3365.0199,703.26942,5.4426665,5.3373332
g872,3371.4206,703.28275,5.3239999,5.3973332
path874,3371.4206,703.28275,5.3239999,5.3973332
g876,3377.3748,703.38128,5.6719999,5.1013332
path878,3377.3748,703.38128,5.6719999,5.1013332
g880,3384.3112,703.35595,0.98533331,4.8279999
path882,3384.3112,703.35595,0.98533331,4.8279999
g884,3322.0741,712.17462,5.3919999,5.8026665
path886,3322.0741,712.17462,5.3919999,5.8026665
path888,3328.3386,712.22542,5.3733332,5.7759999
g890,3334.592,712.88275,5.1999999,4.4599999
path892,3334.592,712.88275,5.1999999,4.4599999
g894,3340.6703,712.20648,5.3986665,5.7519999
path896,3340.6703,712.20648,5.3986665,5.7519999
g898,3346.7564,716.49355,1.1733333,1.5386666
path900,3346.7564,716.49355,1.1733333,1.5386666
g902,3352.7798,712.72128,5.6453332,5.0746665
path904,3352.7798,712.72128,5.6453332,5.0746665
path906,3358.8959,712.27342,5.7026665,5.6599999
path908,3365.3652,712.49075,5.4239999,5.5293332
g910,3371.2527,712.24262,5.6399999,5.6587817
path912,3371.2527,712.24262,5.6399999,5.6587817
g914,3377.4934,716.49355,1.1733333,1.5386666
path916,3377.4934,716.49355,1.1733333,1.5386666
path918,3383.5279,712.51608,5.3373332,5.4173332
g920,3389.67,712.23635,5.5986665,5.7039999
path922,3389.67,712.23635,5.5986665,5.7039999
g924,3395.935,712.48528,5.3373332,5.4786665
path926,3395.935,712.48528,5.3373332,5.4786665
g928,3405.6754,712.15582,2.0239999,1.5333333
path930,3405.6754,712.15582,2.0239999,1.5333333
g932,3408.1987,712.32942,5.5039999,5.3306665
path934,3408.1987,712.32942,5.5039999,5.3306665
g936,3414.446,712.15608,1.9306666,1.576
path938,3414.446,712.15608,1.9306666,1.576
g940,3421.1954,712.67048,0.98666664,4.8279999
path942,3421.1954,712.67048,0.98666664,4.8279999
g944,2793.5493,179.42143,377.95332,566.92932
g946,2793.5493,179.42143,377.95332,566.92932
g952,2730.6351,155.68879,510.81985,628.42276
image958,2730.6351,155.68879,510.81985,628.42276
g960,3102.121,242.83299,67.18164,22.212307
g962,3102.121,242.83299,67.18164,22.212307
image968,3102.121,242.83299,67.18164,22.212307
path970,3098.3253,179.42143,73.177332,65.569332
g972,3096.6506,179.42143,74.851998,65.568532
g974,3096.6506,179.42143,74.851998,65.568532
g980,3096.6503,174.1768,76.478218,70.813165
g982,3096.6503,174.1768,76.478218,70.813165
image988,3096.6503,174.1768,76.478218,70.813165
g990,2807.4266,698.41622,345.90039,36.059332
g992,2807.4266,698.41622,345.90039,36.059332
g998,2807.4266,698.41622,345.90039,36.059332
g1340,2807.4266,698.41622,345.90039,36.059332
g1338,2807.4266,698.41622,345.90039,36.059332
g1188,2807.6799,698.41622,345.64706,32.597199
g1186,2807.6799,698.41622,345.64706,32.597199
g1184,2807.6799,698.41622,345.64706,32.597199
g1014,3030.0905,723.87728,7.4146665,6.9599998
path1012,3030.0905,723.87728,7.4146665,6.9599998
g1018,3048.4778,723.87728,6.6679998,6.9599998
path1016,3048.4778,723.87728,6.6679998,6.9599998
g1022,3064.5318,723.87728,11.929333,6.9599998
path1020,3064.5318,723.87728,11.929333,6.9599998
g1026,3090.8278,723.87715,8.4479998,6.9599998
path1024,3090.8278,723.87715,8.4479998,6.9599998
g1030,3107.6259,723.72475,8.7586664,7.2933332
path1028,3107.6259,723.72475,8.7586664,7.2933332
g1034,3125.7887,723.88302,7.7306665,6.9586665
path1032,3125.7887,723.88302,7.7306665,6.9586665
g1038,3142.6614,723.87728,7.8986665,6.9599998
path1036,3142.6614,723.87728,7.8986665,6.9599998
g1042,2807.9394,698.50688,25.423999,21.858666
path1040,2807.9394,698.50688,25.423999,21.858666
g1046,2880.6581,698.50688,23.295999,21.858666
path1044,2880.6581,698.50688,23.295999,21.858666
g1050,2955.1174,698.50688,17.84,21.858666
path1048,2955.1174,698.50688,17.84,21.858666
g1054,2993.8326,698.50688,16.217333,21.858666
path1052,2993.8326,698.50688,16.217333,21.858666
g1058,3030.0961,698.50688,16.221333,21.858666
path1056,3030.0961,698.50688,16.221333,21.858666
g1062,3066.5845,698.50688,2.6813333,21.858666
path1060,3066.5845,698.50688,2.6813333,21.858666
g1066,3091.8341,698.50688,19.836,21.858666
path1064,3091.8341,698.50688,19.836,21.858666
g1070,3132.3081,698.50688,17.842666,21.858666
path1068,3132.3081,698.50688,17.842666,21.858666
g1074,2847.7378,698.50742,22.594666,21.857333
path1072,2847.7378,698.50742,22.594666,21.857333
g1078,2918.2102,698.50635,19.201333,21.858666
path1076,2918.2102,698.50635,19.201333,21.858666
g1082,3150.695,698.41622,2.6319999,2.5813333
path1080,3150.695,698.41622,2.6319999,2.5813333
g1086,2870.0122,722.34142,2.0639999,2.0639999
path1084,2870.0122,722.34142,2.0639999,2.0639999
g1090,2807.675,723.17942,13.809333,5.1493332
path1088,2807.675,723.17942,13.809333,5.1493332
